ref_yr,survey,year,wt_mt,wt_mt_med,num,num_med,depth_wt,wt_mt_log,wt_mt_log_med,num_log,num_log_med,depth_wt_log,CTI,cti_diff,cti_log
SCS-6-1988,SCS,1988,2.589301001299565,123.58756333870679,4448.258022917246,135.2964241852249,133.66762893564783,0.3304844135685998,0.26803000200316807,0.23199945578705602,0.08608551223200149,-0.05536937109136818,9.939288681516985,0.5160802076966711,0.053319823979409715
EBS-6-1989,EBS,1989,24.31160182584268,6431.859999999999,53562.49185393261,8818.38,88.83662884284968,-0.0757584496148731,-0.0015985698614928957,-0.11631412316763919,-0.10689635265928253,-0.024529014769999448,5.917078516433116,0.04443146986183155,0.00753735614567221
GMEX-6-1989,GMEX,1989,0.6910045966796298,7.109356655528895,37415.31955005487,774.3698835539186,53.46490521809377,0.23564132951315248,-0.6986158964683521,0.024426867560490662,0.011086205126783343,-0.13183435374350083,24.755828527141865,-0.1776920264050723,-0.007152147780233124
GSL-S-8-1989,GSL-S,1989,7.1109179374061675,2294.446183860199,18734.085497522232,3653.390636069378,NA,-0.2943034277905183,0.04818870842856494,-0.30537788849326386,0.11683404760592966,NA,6.2871184593857175,-0.01801851157141776,-0.0028618421805267557
NEUS-9-1989,NEUS,1989,3.20933809604183,2.60416666666667,NA,NA,56.00982016995208,-0.08740502222534512,-2.8033603809065335,NA,NA,-0.2877581270472562,15.964118585550834,1.3246323277527736,0.08662119923254592
Nor-BTS-8-1989,Nor-BTS,1989,0.9119400377104225,282.493343689393,8751.304898726215,503.3421331852314,245.28495527669872,NA,NA,NA,NA,NA,5.367697703874858,NA,NA
NS-IBTS-1-1989,NS-IBTS,1989,4.28341630890938,749.8157612879562,105648.57198551956,10282.16785145456,70.3260267069563,-0.317200577336113,0.015124569472496172,-0.03133213373121625,-0.07805680742222057,-0.1159024346505619,7.698444753737378,0.6399219079333953,0.08678252745069451
SCS-6-1989,SCS,1989,1.9754890120880124,96.32688031574023,6389.266836360699,113.17371921170673,157.55980717063008,-0.27057198685595,-0.24920250886519435,0.36210696169774725,-0.17854412966682137,0.16444877662236815,8.199759713995935,-1.73952896752105,-0.19239060622262796
EBS-6-1990,EBS,1990,26.122807705382396,4671.57,54393.415042493005,8703.429999999998,96.19630567000881,0.07185511338008807,-0.3197685618516577,0.015394055249404922,-0.013120978842416836,0.07959190241781164,5.927765946728003,0.010687430294886724,0.00180457130161692
GMEX-6-1990,GMEX,1990,0.8291674670069649,15.200090359303971,35350.58069442724,635.6651368357522,53.152970681161314,0.18227566963951222,0.7598896172588726,-0.056765414982536316,-0.1973777348937416,-0.005851465794926637,24.546887189730832,-0.2089413374110336,-0.00847590585024242
GSL-S-8-1990,GSL-S,1990,6.655027245313834,1814.17357148257,21148.507938382278,3566.4702083384814,NA,-0.06625879480201571,-0.23486146866441612,0.12122473781637537,-0.024079308275800713,NA,5.764656879718564,-0.5224615796671532,-0.08675721705950105
NEUS-9-1990,NEUS,1990,4.6049737895326155,10.41666666666666,NA,NA,52.97792615185528,0.361072262680421,1.3862943611198888,NA,NA,-0.055651696442879844,15.341478648349925,-0.6226399372009084,-0.03978343249717984
Nor-BTS-8-1990,Nor-BTS,1990,1.1791511948709539,295.7896538700133,13096.857927632664,905.8973704002785,223.24055237056254,0.256975892451516,0.04599358474273211,0.4031695280517869,0.5876558977851907,-0.09417071719775925,5.26676473951473,-0.100932964360128,-0.018982810986030205
NS-IBTS-1-1990,NS-IBTS,1990,3.6509993233163085,757.3598312672297,53885.56064278962,9004.601077023666,76.15184578122252,-0.1597499768838368,0.010010954292906061,-0.673255677080024,-0.13267544080385027,0.07958736407442156,7.961745487379516,0.26330073364213824,0.03362992972672769
SCS-6-1990,SCS,1990,1.5126029367862495,94.530252705834,3798.7930488234806,115.28821170644251,125.7628059469577,-0.2669840027758242,-0.01882749313797367,-0.5199361281628022,0.018511205486702632,-0.2254074739035418,7.869948435220631,-0.3298112787753036,-0.041053340330321486
SEUS-4-1990,SEUS,1990,6.352054091247797,415.0687103436553,72386.7263947181,6205.120278790752,7.7340366769890325,NA,NA,NA,NA,NA,22.823807743172686,NA,NA
SWC-IBTS-2-1990,SWC-IBTS,1990,3.766745880804122,514.6601904146986,29040.97048664208,4472.133408528357,113.01728217989614,NA,NA,NA,NA,NA,9.690291220488865,NA,NA
EBS-6-1991,EBS,1991,21.325677909604504,6249.415000000001,50355.73686440671,11357.335000000001,88.77721735229983,-0.2028969088774895,0.29099265574859035,-0.07713054713802114,0.26614658986399703,-0.08026089860294466,5.823853570741077,-0.10391237598692538,-0.017685236351790874
GMEX-6-1991,GMEX,1991,1.1490880438907018,21.032911888261694,41991.45417404394,523.7625425845021,56.62443544653676,0.32630175585111904,0.32478707114454203,0.17215130632653386,-0.19363349166856286,0.06326661808647002,23.45882999245662,-1.0880571972742104,-0.0453380819483983
GSL-S-8-1991,GSL-S,1991,5.61429317686894,1181.4123463962123,27413.20733956877,4241.542634012605,NA,-0.17005684676788635,-0.42891940502004183,0.25945556059697833,0.17335066234234747,NA,5.516238597780129,-0.2484182819384353,-0.0440494195455293
NEUS-9-1991,NEUS,1991,4.616914408506184,0,NA,NA,50.20998390777032,0.0025896270677171805,-Inf,NA,NA,-0.05366144954812349,16.448097021959708,1.1066183736097823,0.0696496049916532
Nor-BTS-8-1991,Nor-BTS,1991,1.7691515576420613,298.40949467471273,17078.959554514033,1450.1512193233243,218.1822190768746,0.405705232440126,0.008818113548198486,0.26547492190756755,0.47049709724269134,-0.02291931928059492,5.230410206208058,-0.03635453330667193,-0.006926564307801771
NS-IBTS-1-1991,NS-IBTS,1991,4.215635761444718,644.6587598577308,60373.42213547075,8243.576281309126,77.10589041524523,0.14379949583115367,-0.16111735671697283,0.11368642680294978,-0.08830141299647723,0.012450359527102004,8.135837921718645,0.17409243433912902,0.021630479270258872
SCS-6-1991,SCS,1991,1.8221990944875095,70.5383640073942,5326.883708562475,109.24877889468094,135.16807704590985,0.18621209937745156,-0.29276318559197134,0.3380829995780709,-0.05380752511331781,0.072121378853451,8.681487633839584,0.8115391986189531,0.09814139003502652
SEUS-4-1991,SEUS,1991,5.895659167648817,972.6261142089558,58888.38143427621,13392.097916814666,8.170673323593574,-0.07456189370367022,0.8515556738862174,-0.20637913347482303,0.7692900226692309,0.054920384145452084,22.569153948408538,-0.25465379476414896,-0.011220085969551442
SWC-IBTS-2-1991,SWC-IBTS,1991,8.011668815657288,1329.2642126615362,74083.3159429351,15377.594422627059,110.26771718559813,0.7546876137794026,0.9488739861221164,0.9364827426251449,1.2350459750236293,-0.02462954515115776,6.90180682144132,-2.7884843990475447,-0.3393412436608462
EBS-6-1992,EBS,1992,20.106870295857984,4677.27,45795.105059171605,6873.490000000001,89.8756847037016,-0.058850319876100496,-0.28977325297641776,-0.09493534341295395,-0.5021918076354546,0.012297378679552143,5.932200638137498,0.10834706739642108,0.018433078528991623
GMEX-6-1992,GMEX,1992,0.8326156946649249,61.12427607114975,39790.3391945207,2463.196079449066,71.36163912882198,-0.3221517166805356,1.0668206606379755,-0.053841976513789136,1.5481765863545898,0.23131984414810805,24.142555095761367,0.6837251033047451,0.028729085425693385
GSL-S-8-1992,GSL-S,1992,4.103113962185663,919.370492331925,18297.318713635465,3518.5062448450503,NA,-0.313569510626368,-0.25077671709344185,-0.4042703862202083,-0.18689049456785264,NA,6.012479901482536,0.4962413037024067,0.08614107806181134
NEUS-9-1992,NEUS,1992,4.194676281247075,7.8125,NA,NA,46.83590707903183,-0.09591043583612181,Inf,NA,NA,-0.06956373552819897,15.603151559754298,-0.8449454622054091,-0.052736871051243334
Nor-BTS-8-1992,Nor-BTS,1992,2.4493326848627794,365.8792134661559,9980.563144741855,1072.0881459917994,177.177874734807,0.325315528233037,0.20383657464306437,-0.5372077544326553,-0.30205955517636485,-0.2081764110094363,6.232013155821239,1.001602949613181,0.17520971126684878
NS-IBTS-1-1992,NS-IBTS,1992,4.088634823063886,550.2415390039708,83595.82908252625,7903.683601368769,78.26627692637621,-0.030589282918180756,-0.15836377866434345,0.32544465025961283,-0.042105335033075945,0.014937142297569943,8.431160212727379,0.2953222910087341,0.03565565415248565
SCS-6-1992,SCS,1992,1.4427453374201273,62.495000399968035,5048.695055923666,81.4010509411348,137.3143888228412,-0.23349628249111537,-0.12107017218670965,-0.0536365920008229,-0.2942394729979403,0.015754086496684465,9.458646679338909,0.7771590454993245,0.0857364153034626
SEUS-4-1992,SEUS,1992,5.777015372388227,742.6711813914321,64631.15763121482,8201.877947174493,8.362723134271798,-0.02032916807011022,-0.26974635607191116,0.0930527987651045,-0.49030167931278407,0.023232788196861847,21.83778019689111,-0.7313737515174275,-0.03294259808138293
SWC-IBTS-2-1992,SWC-IBTS,1992,4.860493395873669,759.063899578549,59608.75933012126,20069.293348663963,126.26845795682944,-0.4997591263663131,-0.5602948815484573,-0.21738781908617408,0.2662794104620641,0.135499057595098,9.855387092660349,2.953580271219029,0.35623498313780727
EBS-6-1993,EBS,1993,23.315082184873923,7839.98,56516.08840336137,10693.2,79.72399332945706,0.14803889280575336,0.5165216769475153,0.21034813914949202,0.4419360423591372,-0.11985684838217077,5.9512881189552225,0.019087480817724156,0.003212439986733192
GMEX-6-1993,GMEX,1993,0.9380044671785603,9.666644608098572,48124.275584449926,611.8373230518824,59.76808020811294,0.11918252667608885,-1.844227844913206,0.19016259068424207,-1.3927485697882456,-0.17728871519900546,24.455706249298682,0.3131511535373157,0.012887518157318765
GSL-S-8-1993,GSL-S,1993,3.7020882936366233,746.3715358145649,13533.010697776108,2614.896631198111,NA,-0.10284912428605038,-0.20846567486435394,-0.3016225931423395,-0.2968119697258863,NA,7.316080679124865,1.3036007776423295,0.19623746559475924
NEUS-9-1993,NEUS,1993,2.4628454851872963,5.20833333333333,NA,NA,64.67567671299847,-0.5324987864052482,-0.40546510810816494,NA,NA,0.3227350372831244,15.585837868638182,-0.017313691116116914,-0.001110243916965164
Nor-BTS-8-1993,Nor-BTS,1993,3.634441590943662,580.2027153246986,19447.691927513668,1367.2987398919108,212.59981388041555,0.39463986515584315,0.4610742905754162,0.6670888799968417,0.2432287857223712,0.18225742050035323,5.730374802674158,-0.5016383531470812,-0.08391848040100203
NS-IBTS-1-1993,NS-IBTS,1993,5.431550088236662,733.5740691372653,127223.82669246646,10142.637676918193,80.51414246521625,0.2840134304102222,0.2875712292551728,0.4199543226404012,0.2494191608118308,0.028316032164346226,7.868574898059713,-0.5625853146676656,-0.06905742583936196
SCS-6-1993,SCS,1993,1.522169265958792,27.03865323427187,4415.570556569269,65.8017293907677,146.42659888630075,0.05358868323378514,-0.8378191164326604,-0.133992748035128,-0.2127420632295471,0.06425116570475763,9.466489975424086,0.007843296085177087,8.288760791859839e-4
SEUS-4-1993,SEUS,1993,4.116454120548889,114.00015747419374,20060.16839596472,2409.960309011813,8.38295478349012,-0.33889503532237747,-1.8740535616873135,-1.1699604336711769,-1.2247528679204702,0.002416343985784087,24.72903584771299,2.891255650821879,0.12433658724598678
SWC-IBTS-2-1993,SWC-IBTS,1993,6.2277394065982,1610.4229162125257,66701.83172742963,21418.63746357206,121.80055728890895,0.2478734563232872,0.7521661413413031,0.11242988282618421,0.06507049966462446,-0.03602532839937273,8.893800563798138,-0.9615865288622114,-0.102663750484057
EBS-6-1994,EBS,1994,24.65935508379885,7440.289999999999,55520.28184357538,9990.099999999999,80.1733952767132,0.056055889842048026,-0.052326456758672174,-0.01777695550169854,-0.06801342280416525,0.005621144091163935,6.019215135449201,0.0679270164939787,0.011349187942244996
GMEX-6-1994,GMEX,1994,1.1338852854589963,44.99387667031917,33220.56375151408,2397.96615468278,79.47892383695155,0.1896506085181504,1.5378451471235832,-0.3706176654185944,1.3659097863393757,0.28502013488001493,25.066406705483118,0.6107004561844356,0.024664998321644902
GSL-S-8-1994,GSL-S,1994,3.3931350342996547,804.5191954477078,15595.44996440301,3037.710470320476,NA,-0.08714278120236549,0.07502131273508747,0.14184726517371235,0.14987952934962218,NA,5.841222511456838,-1.4748581676680272,-0.22513464914591713
NEUS-9-1994,NEUS,1994,2.90961081381649,7.8125,NA,NA,79.87243183723237,0.16670194850634726,0.405465108108165,NA,NA,0.21104556860529392,16.29497061381941,0.7091327451812273,0.04449383590575919
Nor-BTS-8-1994,Nor-BTS,1994,6.7083760815924895,470.428589458384,15075.791902839888,1065.8567447110634,132.94568612573772,0.6129014279408393,-0.20973338000946862,-0.2546381239552266,-0.2490581398406992,-0.46947092064304646,7.757743099359381,2.027368296685223,0.3029105150058909
NS-IBTS-1-1994,NS-IBTS,1994,3.8677620343436896,431.94185400641385,86207.51690505484,7206.7077565839345,79.09222829669157,-0.3395485065839442,-0.5296375909260421,-0.3891905731865381,-0.34173586508462656,-0.017818233467322208,7.807232767029378,-0.0613421310303357,-0.00782638387159692
SCS-6-1994,SCS,1994,1.5554775066269935,36.8357015636591,5941.265552148318,116.820438133228,101.15701215086622,0.02164611060252696,0.3092000825592317,0.29678510950630516,0.5739919185832169,-0.369850385915689,10.488899015638895,1.022409040214809,0.10255926953182949
SEUS-4-1994,SEUS,1994,3.7776452166845553,159.3099704087566,42911.434362310116,2895.578561035047,8.2776756963588909,-0.085891285473935,0.3346519740923661,0.7604021485587978,0.18357466135204004,-0.012638235817473031,21.931622379476604,-2.7974134682363854,-0.1200485540148642
SWC-IBTS-2-1994,SWC-IBTS,1994,6.420635374479878,897.0883754379369,73266.52890045352,15245.734976616764,129.93980351292095,0.030503669924973997,-0.5850977238134007,0.09387145823521093,-0.3399616622459021,0.06468636260633104,10.822887215524851,1.9290866517267133,0.1963086102862331
EBS-6-1995,EBS,1995,22.936799720670358,4371.9800000000005,49201.971312849106,5971.105,80.99676507134741,-0.07241374961491612,-0.5316938308415697,-0.12081470258901857,-0.5146626002159929,0.010217486362945425,6.02575650761173,0.0065413721625287025,0.0010861582740860386
GMEX-6-1995,GMEX,1995,0.7957544957466525,54.05878171738465,30891.837710903525,2352.8657073171703,70.09310141753517,-0.35411460411994994,0.18354559832640951,-0.07267707702662254,-0.018986907375440166,-0.12566749893713378,25.207405128965263,0.14099842348214509,0.005609234232659963
GSL-S-8-1995,GSL-S,1995,4.184759467834057,868.6470484270052,19238.276213742014,2407.6160598562515,NA,0.20969494454159346,0.07669205820453559,0.20992264458013032,-0.23246702575386258,NA,6.505359511375878,0.6641369999190401,0.10768626828036112
NEUS-9-1995,NEUS,1995,3.7328208832905196,5.20833333333334,NA,NA,65.46445293755824,0.24914488552438147,-0.4054651081081631,NA,NA,-0.1989234678271689,15.72220740653218,-0.5727632072872293,-0.03578231149562813
Nor-BTS-8-1995,Nor-BTS,1995,3.306973459307641,535.8458571676057,10591.343341619182,1243.450401398894,175.62463720937646,-0.707323498670093,0.1302023681531809,-0.35305327052208213,0.15411116628770205,0.27840830455461724,6.475661395538891,-1.2820817038204897,-0.1806407057839946
NS-IBTS-1-1995,NS-IBTS,1995,4.524934173486596,585.2440850480048,102467.7671225704,9313.115737473072,81.841805781107,0.15692697567957647,0.30373801763228414,0.17279090508388043,0.25641147579973533,0.03417356784948476,7.574984044533287,-0.23224872249609074,-0.030199336802355144
SCS-6-1995,SCS,1995,1.6233114466930014,12.87339953160663,6168.909771263589,67.79620606473101,200.5636134684556,0.042685589096472056,-1.0513043954705925,0.037599957369182584,-0.5441318034702458,0.6844575850923215,8.777421912311109,-1.7114771033277858,-0.1781347286152922
SEUS-4-1995,SEUS,1995,5.2544494062133715,362.3231286569137,48576.83034231269,6485.539933991521,8.387492766091711,0.3299743666554186,0.821684630437642,0.12400834962941612,0.8063901337771561,0.013179423844677797,22.483013931907756,0.5513915524311521,0.02483054813705244
SWC-IBTS-2-1995,SWC-IBTS,1995,6.668385564574149,1753.6577321931645,63595.56073781829,15729.992310515907,137.1447863598556,0.037860705545971846,0.6703046377631082,-0.14156020476994008,0.0312694379551294,0.05396590920064416,9.889323248957774,-0.9335639665670765,-0.09020736296103207
EBS-6-1996,EBS,1996,18.19501156862747,5234.73,43679.69305322131,8841.289999999999,77.44406577144862,-0.2315951285822447,0.18009927132277131,-0.11905038578780253,0.3925007912005858,-0.044853272680064366,6.052832083137969,0.02707557552623907,0.0044832425035717036
GMEX-6-1996,GMEX,1996,0.8495466675244875,81.82595868057093,39717.32474613025,3921.1496309577924,68.64942331953687,0.06541215904438252,0.414522531704319,0.2512954868334242,0.5107508488565866,-0.020811646725776522,25.70510660508383,0.49770147611856785,0.01955186707507619
GSL-S-8-1996,GSL-S,1996,3.1573172707324946,713.433204472739,31943.1428363944,2318.900491878907,NA,-0.2817265253932175,-0.19684806863089824,0.5070556887364771,-0.03754392372723113,NA,5.817161986360293,-0.6881975250155854,-0.11181386576371623
NEUS-9-1996,NEUS,1996,3.6919172127183133,7.812500000000011,NA,NA,60.470378146801004,-0.011018323842009334,0.4054651081081644,NA,NA,-0.07935366435430767,16.17043539620977,0.4482279896775889,0.028110401993120544
Nor-BTS-8-1996,Nor-BTS,1996,4.500021920133564,333.48036318996196,12771.711254363749,1158.757566774337,151.41537004118135,0.30804885954777866,-0.47426255716808075,0.18719566530999895,-0.0705417291815555,-0.14832211909697987,6.869068775342516,0.39340737980362483,0.05897779920769702
NS-IBTS-1-1996,NS-IBTS,1996,4.128382198102789,578.2219160794763,77032.44974372291,7512.073873508103,81.56619967673912,-0.09171741910721698,-0.012071266769137482,-0.28532152370428165,-0.21491212505589682,-0.003373229664381828,8.060028787556542,0.48504474302325473,0.0620658831083226
SCS-6-1996,SCS,1996,1.375731004790354,51.74886743596087,4286.521325958679,123.3901701874554,163.0475638685092,-0.1654829361098513,1.3912394160123853,-0.36404659969856,0.5988452145407356,-0.2070895094678341,8.135846610509946,-0.6415753018011632,-0.07590292728714919
SEUS-4-1996,SEUS,1996,1.2001818479479598,16.81394142779788,15975.684763149484,770.6785191484811,8.141472413172172,-1.4766021383489871,-3.0703280451067427,-1.1120788112833326,-2.1300590316647523,-0.029770590038831587,23.47041534510547,0.9874014131977127,0.042980618815112906
SWC-IBTS-2-1996,SWC-IBTS,1996,9.691127404328935,1753.9469485923196,123000.1478001467,26877.31792383941,127.62449344708877,0.3738329799924799,1.6490820724178465e-4,0.65964188880878,0.535713502829459,-0.07194489511071589,11.530517159885866,1.6411939109280915,0.1535414712078327
EBS-6-1997,EBS,1997,18.07282209497208,4581.6050000000005,45350.05036312851,8068.97,80.82217946098336,-0.006738198763441519,-0.1332658936424599,0.03752798286148822,-0.0914069526783365,0.0426954823347042,5.969100064587946,-0.08373201855002321,-0.013930102335889085
EVHOE-10-1997,EVHOE,1997,5.249434690690721,266.46998975538725,147436.96223018845,6254.802647739602,157.21276880987176,NA,NA,NA,NA,NA,15.411374664201945,NA,NA
GMEX-6-1997,GMEX,1997,1.1152519377610592,58.18632429654523,46027.20349718166,3068.141755214453,58.928410069014156,0.27213273663162507,-0.34094418714602426,0.1474451179739368,-0.24531279713452614,-0.1526894133877349,24.383468440787635,-1.3216381642961963,-0.05278429299150472
GSL-S-8-1997,GSL-S,1997,3.045039136375974,436.53141929987436,16517.253479397197,1471.8453412213855,NA,-0.03620894831801392,-0.4912284630603624,-0.6595520360826325,-0.4545761997438608,NA,5.866878431092019,0.049716444731726206,0.008510197330398707
NEUS-9-1997,NEUS,1997,3.033245820102894,48.1770833333334,NA,NA,62.8689077824149,-0.19651261904214037,1.8191584434161694,NA,NA,0.03889810188189777,15.471313719545721,-0.6991216766640473,-0.04419701795769526
Nor-BTS-8-1997,Nor-BTS,1997,4.635439460101839,216.7971521899176,17669.23738504121,775.656066604884,161.7997899735037,0.029648740016565082,-0.43062184880864957,0.3245924597691528,-0.40139443817962506,0.06633285128398764,7.608120386292431,0.7390516109499154,0.10218760115714327
NS-IBTS-1-1997,NS-IBTS,1997,4.065485415409084,363.55072907502824,112316.77139988703,4973.464631226918,85.18532155111514,-0.015352461387747924,-0.4640388883141918,0.3770964368830787,-0.4123948697844128,0.04341418021946892,8.095636132284946,0.035607344728404655,0.004408039231029616
SCS-6-1997,SCS,1997,1.6563722433226038,17.507497059936405,4666.095005390731,65.07949943704133,171.57250285167783,0.18564458562222177,-1.0837733539946914,0.08484701032949651,-0.6397418593549354,0.050963973307133904,10.76395259259113,2.628105982081184,0.27992302321283746
SEUS-4-1997,SEUS,1997,2.906233887969225,262.8437316517444,38166.1897090297,5832.1093435123075,6.5411916721487495,0.8843849611440258,2.749351290186622,0.8708821735236258,2.0238627018764856,-0.2188516880584709,23.232075487371507,-0.23833985773396194,-0.010206818636528687
SWC-IBTS-2-1997,SWC-IBTS,1997,8.296709313733826,1021.3087254521942,134554.63344805868,19407.14674037769,95.44274079782366,-0.15535179836742732,-0.5407837784945118,0.08978475620730919,-0.32564134414746637,-0.290565812530813,8.170695979768977,-3.3598211801168887,-0.34444309420512065
EBS-6-1998,EBS,1998,14.582243249299717,5659.869999999999,39829.31927170867,12546.970000000001,76.47620939671532,-0.21460469539177715,0.2113515503347143,-0.12980798089947002,0.44145336123827256,-0.05527172195141059,5.981008672711704,0.01190860812375849,0.0019930550135670577
EVHOE-10-1998,EVHOE,1998,4.121506737286844,424.66436001606303,102791.15448282973,9820.932503461969,141.4861508598909,-0.24190158340371232,0.46603748730867034,-0.3607014062866531,0.45116648517697994,-0.10539826471066091,14.729501033880666,-0.6818736303212791,-0.04525349557838512
FR-CGFS-10-1998,FR-CGFS,1998,2.034021058259752,257.0138800947109,26336.107466507936,2952.3345354828734,26.15702811300306,NA,NA,NA,NA,NA,14.453284554482426,NA,NA
GMEX-6-1998,GMEX,1998,0.695237404524473,10.442020371486223,30583.5080482793,997.4805182776355,57.43888635378938,-0.4725822350392682,-1.7178122634987087,-0.40877169106561795,-1.1235947478327624,-0.025601781931996123,24.976870690965928,0.5934022501782934,0.02404484451249826
GSL-S-8-1998,GSL-S,1998,2.4860633684622115,405.60678082283005,14110.000742447026,1873.422528091063,NA,-0.20281327085463208,-0.07347618261542253,-0.1575216815140603,0.24125003928231928,NA,5.911694480469048,0.04481604937702954,0.007609795513315081
NEUS-9-1998,NEUS,1998,4.975433834500451,41.66666666666667,NA,NA,51.98505297721331,0.4948792958002853,-0.14518200984449914,NA,NA,-0.19009549509275836,15.963849794056976,0.49253607451125525,0.03133919665909445
Nor-BTS-8-1998,Nor-BTS,1998,6.282767410560596,306.500178499374,14344.35228454031,892.0579792251453,131.53757098874414,0.30407954596305553,0.3462562039319272,-0.20846883094350413,0.1398219208017774,-0.20706718480990793,7.615622277273364,0.0075018909809330125,9.855515498313147e-4
NS-IBTS-1-1998,NS-IBTS,1998,3.719368901934689,377.92015890294203,97207.12078034205,5131.278234902971,77.6982754910645,-0.0889791453800252,0.038764108949377415,-0.14447922736514318,0.03123809060264047,-0.09199607405396223,8.085419961816145,-0.010216170468801522,-0.001262732391119187
SCS-6-1998,SCS,1998,1.1683513309240454,15.150175554317943,5575.34952628494,82.30199131375144,167.78834209191666,-0.3490361791181988,-0.14461707298385892,0.1780324760799522,0.23478571236403278,-0.022302617820777706,8.439208903786689,-2.324743688804441,-0.24331425616327307
SEUS-4-1998,SEUS,1998,3.35986271317684,178.41401774246424,35768.28053786494,3818.6377940476677,8.125041298565403,0.1450420675532005,-0.3874528875073356,-0.064888555376584,-0.4234849828128607,0.21683144936610008,22.957235826494713,-0.27483966087679335,-0.011900714549652528
SWC-IBTS-2-1998,SWC-IBTS,1998,5.2384711905970915,1430.317910280093,100732.64243288015,30649.63946019289,117.26827799981935,-0.4598292697195996,0.33681186540313546,-0.28950041076654975,0.4569795122770952,0.20593778942782268,10.421766263024196,2.2510702832552187,0.24334243648270218
EBS-6-1999,EBS,1999,14.814515121951208,3272.84,32399.44418118462,5259.209999999999,97.46552280028683,0.015802878908496673,-0.5477428142444507,-0.2064620384547078,-0.8694983768090159,0.2425189989761009,6.101019576148566,0.12001090343686194,0.019866672738112996
EVHOE-10-1999,EVHOE,1999,7.367903481704642,374.02071982078684,167482.59081974372,10302.390960024017,152.6373051292495,0.5809143897686796,-0.1269879193056114,0.4881801070269129,0.04785992286094281,0.07586271395680083,15.213643481404318,0.4841424475236522,0.032340266955061106
FR-CGFS-10-1999,FR-CGFS,1999,2.2409458032227585,204.7088234447441,39219.775361122614,3526.6790035436397,28.40243336803398,0.09688335963352579,-0.22754149557587874,0.398240188010727,0.17776041057969522,0.08235690757715228,14.939786955229872,0.48650240074744566,0.03310622604113221
GMEX-6-1999,GMEX,1999,0.83215990936147,24.201542763972824,29705.16176565995,1538.0497603857873,67.70863180326751,0.17977124462484656,0.8405782958035463,-0.029140083469226166,0.43303788547460165,0.1644921360166246,24.28461674801601,-0.6922539429499182,-0.028107130025766477
GOA-5-1999,GOA,1999,17.476041848444737,2616.0899999999997,24165.588031723222,2862.68,187.0818113299869,NA,NA,NA,NA,NA,7.343861842953803,NA,NA
GSL-S-8-1999,GSL-S,1999,3.6203201675059,375.964041260966,39928.99762192779,1905.392929919795,NA,0.37586198309587554,-0.07589066626989188,1.040218998894089,0.016921262770552427,NA,6.860935607547775,0.9492411270787269,0.14891131393126036
NEUS-9-1999,NEUS,1999,4.4061505551739915,83.3333333333333,NA,NA,67.33104062989493,-0.12151115143803608,0.6931471805599447,NA,NA,0.25866512358636834,15.608474353440219,-0.35537544061675774,-0.022512783555118265
Nor-BTS-8-1999,Nor-BTS,1999,6.889604246218162,464.2152080182012,14093.332422480851,1062.6845495083485,137.7703647211157,0.0922030906257809,0.41512991732773696,-0.017654488011534356,0.17502244977150547,0.0462957536205961,7.732848159439642,0.11722588216627727,0.015275549719654054
NS-IBTS-1-1999,NS-IBTS,1999,3.371472488981732,389.964803699508,75544.30726987075,5129.147472117187,81.00265914928387,-0.09820441459101152,0.031373534650804585,-0.2521246324584103,-4.153361424286534e-4,0.04164892046197631,8.530200271179362,0.44478030936321744,0.05355040466886615
SCS-6-1999,SCS,1999,2.080727677012284,36.546839301073945,10039.348037531334,186.1014897820923,129.09407662686473,0.5771240410495847,0.8805825867937119,0.5881571649755927,0.8158968657102327,-0.26216190185496674,9.71274071202791,1.2735318082412217,0.1405499266858918
SEUS-4-1999,SEUS,1999,2.5133130720515733,176.80413478431046,33763.543073834706,2422.9564631538587,8.52262670410381,-0.2902982821654754,-0.00906425512950701,-0.05767986907435024,-0.4549052870900627,0.04777378082746846,23.317233905075636,0.35999807858092225,0.015559566370153842
SWC-IBTS-2-1999,SWC-IBTS,1999,6.7530695550578965,981.4179853203581,95550.99705896742,10930.44672405208,126.0433091258618,0.2539674521711544,-0.37665356375152065,-0.05280979686311145,-1.0310687264659695,0.07216128681210932,10.722412869940484,0.3006466069162883,0.028439682498246993
EBS-6-2000,EBS,2000,17.86794635451502,4812.92,39155.43983277591,8446.35,86.54068731317369,0.18740094953287292,0.3856458590241447,0.1893980935094201,0.4737535700320502,-0.11888402625390836,5.938545966215449,-0.16247360993311677,-0.026991584266286853
EVHOE-10-2000,EVHOE,2000,5.1345107966085575,430.603516623094,130171.42037147882,12173.679849671873,159.99696909251622,-0.36114862879560383,0.14087655522430953,-0.2520272103747588,0.16690023151282862,0.0470903194141769,14.109763365052997,-1.1038801163513217,-0.07532562771546761
FR-CGFS-10-2000,FR-CGFS,2000,1.3943102059289993,105.68980540255957,15347.947931897352,1146.0924922098002,25.676998223084105,-0.47449819338984434,-0.6610801562015975,-0.9381993132123393,-1.123998312154871,-0.10087924310474582,15.072982218163057,0.13319526293318518,0.008875964534955722
GMEX-6-2000,GMEX,2000,0.7697502641639387,31.849656507558276,23331.35892135545,1278.4046183952657,70.56936407945707,-0.07795849111913795,0.27461021555992093,-0.24152249538652443,-0.18490231585657768,0.04138244119237401,24.88407095138926,0.5994542033732486,0.024384783689269857
